strain	species	date	region	country	location	host	group	collector	authors	title	journal	paper url
14.0173	Pst	08/05/2014	Europe	UK	Cambridgeshire	Kranich	PstS7	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0174	Pst	16/05/2014	Europe	UK	Sturminster, Dorset	Solstice	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0175	Pst	23/05/2014	Europe	UK	Canterbury, Kent	Claire	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0176	Pst	16/05/2014	Europe	UK	Keisby, Lincolnshire	Belvoir	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0179	Pst	23/05/2014	Europe	UK	Canterbury, Kent	KWS Sterling	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0180	Pst	23/05/2014	Europe	UK	Canterbury, Kent	Robigus	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0181	Pst	06/05/2014	Europe	UK	Headley Hall, North Yorkshire	Oakley	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0182	Pst	23/05/2014	Europe	UK	Royston, Cambridgeshire	Oakley	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0183	Pst	23/05/2014	Europe	UK	Canterbury, Kent	Oakley	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0188	Pst	16/05/2014	Europe	UK	unknown	Kranich	PstS7	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0190	Pst	23/05/2014	Europe	UK	Canterbury, Kent	Warrior	PstS7	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0191	Pst	06/05/2014	Europe	UK	Caythorpe, Lincolnshire	Oakley	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0193	Pst	23/05/2014	Europe	UK	Canterbury, Kent	Relay	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0195	Pst	May 2014	Europe	UK	Fulbourn, Cambridgeshire	Galiant	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0203	Pst	02/06/2014	Europe	UK	Sutton Scotney, Hampshire	KWS Sterling	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0205	Pst	May 2014	Europe	UK	Morley, Norfolk	Solstice	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0210	Pst	02/06/2014	Europe	UK	Headley Hall, North Yorkshire	Relay	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0215	Pst	May 2014	Europe	UK	Morley, Norfolk	Warrior	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0216	Pst	May 2014	Europe	UK	Morley, Norfolk	Oakley	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0218	Pst	2014	Europe	UK	Morley, Norfolk	Cordiale	PstS10	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0225	Pst	13/08/2014	Europe	UK	Cascob, Powys	AC Barrie	PstS10	Rosemary Bayles	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0226	Pst	13/08/2014	Europe	UK	Cascob, Powys	AC Barrie	PstS10	Rosemary Bayles	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0227	Pst	13/08/2014	Europe	UK	Cascob, Powys	AC Barrie	PstS10	Rosemary Bayles	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
CL1	Pst	06/06/2013	Europe	UK	Rockland St Mary, Norfolk	Unknown Triticale	Triticale	Clare Lewis	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
RB1	Pst	2014	Europe	UK	Cambridgeshire	Oakley	PstS7	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
RB2	Pst	2014	Europe	UK	Cambridgeshire	Torch	PstS7	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
T13/1	Pst	26/06/2013	Europe	UK	Headley Hall, North Yorkshire	Triticale Phidahlia	Triticale	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
T13/2	Pst	05/07/2013	Europe	UK	Wareham, Dorset	Triticale Amarillo	Triticale	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
T13/3	Pst	05/07/2013	Europe	UK	Wool, Dorset	Triticale Bennette	Triticale	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/09	Pst	29/05/2013	Europe	UK	Caythorpe, Lincolnshire	Oakley	Cluster 3 (Hubbard et al., 2015)	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
15.0040	Pst	24/04/2015	Europe	UK	Cambridge	KWS Santiago	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
15.0104	Pst	11/05/2015	Europe	UK	Adisham	KWS Santiago	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
15.0123	Pst	18/05/2015	Europe	UK	Dereham	Oakley	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
15.0124	Pst	18/05/2015	Europe	UK	Mersea	KWS Santiago	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
15.0128	Pst	18/05/2015	Europe	UK	Otley	KWS Santiago	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
15.0130	Pst	18/05/2015	Europe	UK	Wattisham	KWS Santiago	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
15.0233	Pst	01/06/2015	Europe	UK	Newton	KWS Santiago	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
15.0386	Pst	08/06/2015	Europe	UK	Whittlesford	KWS Santiago	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
15.0388	Pst	10/06/2015	Europe	UK	Glenrothes	Solstice	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
15.0404	Pst	25/06/2015	Europe	UK	Melton Mowbray	KWS Santiago	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
15.0406	Pst	25/06/2015	Europe	UK	Melton Mowbray	Solstice	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
15.0417	Pst	18/06/2015	Europe	UK	Newton	KWS Santiago	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
15.0499	Pst	18/06/2015	Europe	UK	Headley Hall, North Yorkshire	Solstice	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
16.0112	Pst	21/03/2015	Europe	UK	Layer de la Haye	Solstice	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
16.0117	Pst	22/03/2016	Europe	UK	West Wickham	KWS Santiago	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
16.0120	Pst	21/03/2016	Europe	UK	Chelsworth	KWS Santiago	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
16.0206	Pst	17/06/2016	Europe	UK	Ickleton	Oakley	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
16.0365	Pst	25/05/2016	Europe	UK	Newark	KWS Santiago	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
16.0603	Pst	08/06/2016	Europe	UK	Fowlmere	KWS Santiago	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
16.0612	Pst	13/06/2016	Europe	UK	Fowlmere	KWS Santiago	Triticum aestivum	Unknown	Corredor-Moreno et al., 2021	The branched-chain amino acid aminotransferase TaBCAT1 modulates amino acid metabolism and positively regulates wheat rust susceptibility	The Plant Cell (5)	https://doi.org/10.1093/plcell/koab049
15.0305	Pst	22/04/2015	North America	USA	Wichita, Kansas	Tam 112	Other	Marla Barnett	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0306	Pst	22/04/2015	North America	USA	Wichita, Kansas	Everest	Other	Marla Barnett	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0308	Pst	30/04/2015	North America	USA	Cash, Arkansas	LCS 2141	Other	Marla Barnett	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0348	Pst	01/06/2015	North America	USA	Bozeman, Montana	Yellowstone	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0349	Pst	27/05/2015	North America	USA	Corvallis, Oregon	ORCF 101R	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0350	Pst	03/06/2015	North America	USA	Siskiyou, California	YS 221	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0351	Pst	02/06/2015	North America	USA	Montana	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0353	Pst	26/05/2015	North America	USA	Cimarron, Oklahoma	Byrd	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0354	Pst	11/06/2015	North America	USA	Endicott, Washington	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0355	Pst	11/06/2015	North America	USA	St. John, Washington	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0356	Pst	10/06/2015	North America	USA	Gregory, South Dakota	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0357	Pst	09/06/2015	North America	USA	Ririe, Idaho	Deloris	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0359	Pst	24/06/2015	North America	USA	Walla Walla, Washington	Express	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0360	Pst	29/06/2015	North America	USA	Tripp, South Dakota	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0361	Pst	02/07/2015	North America	USA	Box Butte, Nebraska	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0363	Pst	10/04/2015	North America	USA	Mt. Vernon, Washington	PS 279	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0365	Pst	28/05/2015	North America	USA	Hitchcock, Nebraska	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0366	Pst	09/03/2015	North America	USA	Hidalgo, Texas	Sisson	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
15.0367	Pst	02/07/2015	North America	USA	Clarkton, South Dakota	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0142	Pst	12/05/2016	North America	USA	Walla Walla, Washington	LCS Jet	Other	Jeron Chatelain	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0144	Pst	13/05/2016	North America	USA	Reardan, Washington	Ovation	Other	Jeron Chatelain	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0145	Pst	17/05/2016	North America	USA	Lafayette, Indiana	DH13SRW024-182	Other	Tracy Richards	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0527	Pst	21/04/2016	North America	USA	Warsaw, Virginia	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0529	Pst	07/04/2016	North America	USA	Hutchinson, Kansas	Kannlark	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0535	Pst	26/04/2016	North America	USA	Rockland, Idaho	Bonneville	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0536	Pst	20/04/2016	North America	USA	Othello, Washington	Unknown	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0548	Pst	26/04/2016	North America	USA	Kalispell, Montana	Decade	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0551	Pst	04/04/2016	North America	USA	Woodland, California	Breeding Line	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0554	Pst	27/05/2016	North America	USA	Weedsport, New York	Seedway	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
16.0555	Pst	23/05/2016	North America	USA	Lansing, Michigan	K505hw14	Other	Xianming Cheng	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0006	Pst	07/04/2017	North America	USA	Chickasha, Oklahoma	Ruby Lee	Other	Marla Barnett	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0007	Pst	11/04/2017	North America	USA	Altus, Oklahoma	Snowmass	Other	Marla Barnett	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0008	Pst	25/04/2017	North America	USA	Wichita, Kansas	2141	Other	Marla Barnett	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0009	Pst	27/04/2017	North America	USA	Wichita, Kansas	LCS Compass	Other	Marla Barnett	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0021	Pst	25/05/2017	North America	USA	Lafayette, Indiana	NC13142-33	Other	Tracy Richards	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0022	Pst	25/05/2017	North America	USA	Lafayette, Indiana	NC13142-35	Other	Tracy Richards	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0023	Pst	25/05/2017	North America	USA	Lafayette, Indiana	NC13142-36	Other	Tracy Richards	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0057	Pst	13/06/2017	North America	USA	Walla Walla, Washington	Otto	Other	Jay Kalous	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0058	Pst	13/06/2017	North America	USA	Walla Walla, Washington	Artdeco	Other	Jay Kalous	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
18.0178	Pst	04/11/2018	Africa	Zimbabwe	unknown	Nduna	Triticum aestivum	Unknown	Boshoff et al., 2020	First Report of Puccinia striiformis f. sp. tritici, Causing Stripe Rust of Wheat, in Zimbabwe	Plant Disease	https://doi.org/10.1094/PDIS-07-19-1395-PDN
18.0183	Pst	04/11/2018	Africa	Zimbabwe	unknown	Nduna	Triticum aestivum	Unknown	Boshoff et al., 2020	First Report of Puccinia striiformis f. sp. tritici, Causing Stripe Rust of Wheat, in Zimbabwe	Plant Disease	https://doi.org/10.1094/PDIS-07-19-1395-PDN
18.0184	Pst	04/11/2018	Africa	Zimbabwe	unknown	Nduna	Triticum aestivum	Unknown	Boshoff et al., 2020	First Report of Puccinia striiformis f. sp. tritici, Causing Stripe Rust of Wheat, in Zimbabwe	Plant Disease	https://doi.org/10.1094/PDIS-07-19-1395-PDN
J0085F	Pst	2000	Europe	France	unknown	Unknown	France 1988-2013	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
